"TIME","USD","JPY","CZK","DKK","GBP","HUF","PLN","RON","SEK","CHF","NOK","HRK","RUB","TRY","AUD","CAD","CNY","HKD","IDR","KRW","MYR","NZD","PHP","SGD","THB","ZAR"
2014-10-24,1.2659,136.64,27.695,7.4452,0.7887,308.65,4.2235,4.423,9.1881,1.206,8.34,7.673,53.133,2.8332,1.4396,1.4191,7.7426,9.8206,15286.41,1338.21,4.1496,1.6116,56.69,1.6158,41.025,13.8878
2014-10-27,1.2679,136.76,27.705,7.4445,0.7871,308.78,4.2236,4.426,9.2568,1.206,8.395,7.6747,53.608,2.837,1.4422,1.4261,7.7547,9.8355,15375.22,1334.29,4.1543,1.6105,56.792,1.6177,41.118,13.9078
2014-10-28,1.2748,137.45,27.749,7.444,0.7881,309.26,4.2318,4.4233,9.363,1.2056,8.4415,7.663,54.149,2.8261,1.437,1.4287,7.7935,9.8893,15457.56,1336.25,4.1716,1.6039,57.08,1.6227,41.348,13.8886
2014-10-29,1.2737,137.75,27.784,7.4445,0.79095,309.05,4.2252,4.4245,9.3294,1.2059,8.4675,7.665,54.6031,2.8029,1.4334,1.4192,7.7842,9.8778,15405.88,1333.04,4.1653,1.6035,56.982,1.6196,41.353,13.8447
2014-10-30,1.2598,137.27,27.729,7.4449,0.7872,308.82,4.2168,4.4175,9.271,1.2059,8.4605,7.6615,53.0991,2.7888,1.4311,1.4074,7.7032,9.7706,15305.96,1330.35,4.1396,1.6134,56.541,1.6105,41.025,13.7374
2014-10-31,1.2524,140.18,27.77,7.4444,0.78425,308.26,4.2177,4.4163,9.2664,1.2067,8.49,7.664,53.8575,2.7769,1.4249,1.412,7.6559,9.7125,15169.68,1343.43,4.121,1.6045,56.355,1.6111,40.832,13.7517
2014-11-03,1.2493,142.19,27.788,7.4441,0.78085,308.64,4.2188,4.4138,9.23,1.2054,8.464,7.6655,54.1135,2.7839,1.4347,1.41,7.6447,9.6879,15149.62,1345.9,4.1452,1.6131,56.215,1.6107,40.815,13.786
2014-11-04,1.2514,141.96,27.788,7.4429,0.7819,309.08,4.2248,4.4198,9.2623,1.2055,8.5775,7.6635,54.6375,2.7866,1.4342,1.4286,7.6538,9.7014,15160.11,1348.77,4.1659,1.6144,56.27,1.6143,40.883,13.83
2014-11-05,1.248,143.21,27.823,7.4426,0.7843,309.05,4.2336,4.4193,9.2164,1.2043,8.574,7.6628,55.352,2.7919,1.4494,1.4281,7.631,9.6747,15223.74,1360.83,4.1798,1.6135,56.288,1.617,40.993,13.9
2014-11-06,1.2517,143.33,27.769,7.4404,0.78615,310.02,4.2214,4.4282,9.2027,1.2045,8.5165,7.6625,57.593,2.802,1.453,1.4281,7.6521,9.7047,15211.3,1360.61,4.176,1.617,56.37,1.6171,41.085,13.922
2014-11-07,1.2393,142.89,27.705,7.4386,0.7834,309.84,4.2284,4.435,9.2125,1.204,8.4965,7.661,57.1802,2.8189,1.4418,1.4168,7.5876,9.6087,15115.13,1356.41,4.1467,1.6096,55.813,1.6056,40.745,14.004
2014-11-10,1.2486,142.56,27.585,7.4387,0.7852,307.04,4.2147,4.423,9.2074,1.2028,8.4235,7.663,56.788,2.8092,1.4406,1.4124,7.6413,9.6826,15201.7,1355.53,4.1585,1.602,56.044,1.6097,40.939,13.9935
2014-11-11,1.2424,143.88,27.592,7.4401,0.7836,307.59,4.2235,4.424,9.1908,1.2024,8.4865,7.665,57.987,2.8137,1.4386,1.415,7.6077,9.6332,15186.49,1362.54,4.1562,1.6008,55.827,1.6077,40.848,14.0199
2014-11-12,1.2467,143.63,27.603,7.4416,0.788,307.36,4.2192,4.4323,9.2283,1.2023,8.4415,7.6676,57.718,2.818,1.4318,1.4109,7.6382,9.6677,15190.5,1365.32,4.1526,1.5857,55.93,1.608,40.944,14.0105
2014-11-13,1.2456,143.87,27.644,7.4424,0.7912,306.36,4.2282,4.4305,9.2442,1.2018,8.4565,7.6683,58.0382,2.8054,1.4254,1.4111,7.6319,9.6601,15183.2,1361.16,4.1557,1.5766,55.901,1.6086,40.862,13.981
2014-11-14,1.2436,144.94,27.653,7.4434,0.7944,306.12,4.2295,4.4275,9.2376,1.2015,8.453,7.6703,58.828,2.7905,1.4336,1.4155,7.623,9.6436,15207.35,1372.11,4.1769,1.5829,56.01,1.6158,40.865,13.9236
2014-11-17,1.2496,145.3,27.701,7.4434,0.7989,306.01,4.2238,4.428,9.2449,1.2013,8.444,7.674,59.2177,2.7854,1.4312,1.4133,7.6523,9.6899,15240.7,1370.14,4.1874,1.5775,56.189,1.6217,40.943,13.8937
2014-11-18,1.2514,145.91,27.677,7.4439,0.7994,305.54,4.2141,4.4348,9.2388,1.2013,8.429,7.6733,58.491,2.7819,1.4342,1.413,7.6605,9.7044,15158.81,1374.09,4.1961,1.5707,56.298,1.624,41.006,13.8083
2014-11-19,1.2535,147.45,27.683,7.4439,0.79965,304.8,4.2184,4.4389,9.2598,1.2014,8.493,7.6775,58.8432,2.8001,1.4512,1.4226,7.671,9.7213,15241.84,1391.24,4.2119,1.5949,56.652,1.6347,41.136,13.8612
2014-11-20,1.2539,148.25,27.657,7.4437,0.7989,304.62,4.214,4.4426,9.279,1.2014,8.492,7.6755,58.203,2.7954,1.4565,1.42,7.6824,9.7247,15234.24,1396.94,4.2218,1.5964,56.51,1.6327,41.147,13.7811
2014-11-21,1.2422,146.46,27.66,7.4413,0.7921,304.56,4.2047,4.4446,9.2295,1.2024,8.402,7.6723,56.5081,2.7595,1.4257,1.3987,7.6113,9.6348,15003.9,1380.64,4.1463,1.5681,55.792,1.6113,40.663,13.5636
2014-11-24,1.241,146.82,27.592,7.44,0.7916,304.76,4.1943,4.4313,9.2396,1.2027,8.407,7.671,55.915,2.7649,1.4387,1.3961,7.6212,9.6262,15067.59,1385.46,4.1618,1.5772,55.817,1.6179,40.737,13.6398
2014-11-25,1.2424,146.66,27.583,7.4395,0.7929,305.82,4.1868,4.4358,9.2662,1.203,8.463,7.675,56.569,2.7675,1.4563,1.4003,7.625,9.6357,15103.21,1378.98,4.1651,1.5958,55.862,1.6192,40.767,13.6664
2014-11-26,1.2475,146.91,27.579,7.4396,0.79095,306.6,4.1801,4.4173,9.2514,1.2026,8.51,7.6772,58.39,2.7687,1.4667,1.4057,7.6578,9.6737,15193.91,1382.65,4.1806,1.5921,56.1,1.6234,40.893,13.686
2014-11-27,1.248,146.67,27.609,7.4397,0.792,307.14,4.1798,4.4205,9.2613,1.2022,8.597,7.677,58.668,2.7664,1.456,1.4039,7.661,9.6752,15184.96,1372.39,4.1764,1.5807,55.994,1.6202,40.897,13.6833
2014-11-28,1.2483,147.69,27.652,7.4409,0.7953,306.81,4.1839,4.4278,9.266,1.2018,8.6975,7.6785,61.345,2.7594,1.4647,1.4227,7.6673,9.6806,15284.73,1385.58,4.234,1.5879,56.146,1.6268,40.992,13.7648
2014-12-01,1.2469,147.62,27.626,7.4401,0.7927,306.43,4.1782,4.4335,9.2562,1.2028,8.6745,7.6758,65.2758,2.7673,1.4681,1.4213,7.6742,9.6691,15317.53,1381.4,4.272,1.5838,55.869,1.6285,40.958,13.7542
2014-12-02,1.2424,148.08,27.605,7.4406,0.7936,306.93,4.1637,4.4288,9.2795,1.204,8.697,7.6755,66.267,2.7655,1.472,1.4125,7.6413,9.6348,15272.2,1382.24,4.2705,1.5884,55.649,1.6242,40.825,13.7499
2014-12-03,1.2331,147.2,27.623,7.4411,0.7862,306.72,4.1598,4.4268,9.2713,1.2032,8.656,7.6755,65.375,2.7572,1.462,1.4034,7.5752,9.5597,15167.74,1373.85,4.2505,1.5884,55.018,1.6149,40.511,13.7793
2014-12-04,1.2311,147.64,27.616,7.44,0.7861,306.9,4.1614,4.429,9.2747,1.2035,8.721,7.6753,65.7875,2.7556,1.4692,1.3998,7.5777,9.544,15157.92,1373.54,4.2454,1.5888,54.846,1.6187,40.518,13.7641
2014-12-05,1.2362,149.03,27.635,7.4399,0.7881,307.25,4.1628,4.4321,9.299,1.2021,8.8105,7.674,66.3305,2.766,1.4765,1.4085,7.6055,9.5823,15220.71,1377.79,4.2911,1.5928,55.123,1.6293,40.717,13.8773
2014-12-08,1.2258,148.45,27.611,7.4401,0.7845,306.55,4.1611,4.4425,9.3058,1.2023,8.7975,7.67,65.6218,2.7946,1.4789,1.4027,7.5666,9.5013,15153.97,1367.65,4.2815,1.6037,54.776,1.6201,40.515,14.1223
2014-12-09,1.2369,148.02,27.618,7.4403,0.79015,305.75,4.1602,4.4393,9.3004,1.2021,8.8105,7.6655,66.986,2.794,1.4903,1.4166,7.6549,9.5889,15271.39,1370.84,4.3049,1.6102,55.119,1.63,40.731,14.1656
2014-12-10,1.2392,147.33,27.618,7.4397,0.78975,307.21,4.1619,4.443,9.3276,1.2024,8.8765,7.668,67.2763,2.8,1.4846,1.4186,7.6526,9.6059,15298.55,1369.94,4.3088,1.6034,55.25,1.6263,40.658,14.243
2014-12-11,1.2428,147.2,27.633,7.4387,0.7927,308.14,4.1798,4.4508,9.3575,1.2012,9.006,7.674,68.6459,2.8153,1.5056,1.4281,7.6916,9.6348,15384,1368.53,4.3385,1.5892,55.262,1.6323,40.792,14.3385
2014-12-12,1.245,147.41,27.59,7.437,0.7925,308.93,4.1735,4.4673,9.37,1.201,9.119,7.674,71.4175,2.8523,1.5056,1.4417,7.7049,9.6517,15579.32,1372.22,4.3502,1.5946,55.41,1.6307,40.824,14.4769
2014-12-15,1.2426,147.67,27.565,7.4379,0.7936,308.32,4.1782,4.4813,9.4096,1.2011,9.1765,7.666,74.7717,2.9025,1.5128,1.4407,7.696,9.6334,15972.98,1368.94,4.3525,1.6062,55.539,1.6322,40.931,14.4703
2014-12-16,1.2537,145.79,27.607,7.4407,0.7965,312.23,4.2061,4.479,9.551,1.2009,9.542,7.667,91.52,2.9797,1.5206,1.4612,7.7624,9.7206,16144.54,1354.09,4.3769,1.605,56.118,1.6312,41.302,14.6054
2014-12-17,1.2448,145.89,27.626,7.4405,0.7932,314.42,4.2258,4.475,9.5019,1.201,9.2505,7.67,82.1728,2.933,1.5203,1.4482,7.7143,9.6518,15758.64,1363.34,4.34,1.6073,55.751,1.6247,41.035,14.571
2014-12-18,1.2285,145.96,27.606,7.4393,0.7865,314.73,4.2422,4.4713,9.4361,1.2052,9.0645,7.6675,75.485,2.8533,1.5005,1.4248,7.6364,9.5292,15440.5,1347.16,4.2521,1.5861,54.972,1.6149,40.376,14.1879
2014-12-19,1.2279,146.41,27.636,7.4391,0.7847,316.45,4.2738,4.4738,9.4624,1.2039,9.0145,7.666,73.4223,2.8552,1.5012,1.4239,7.64,9.5233,15254.85,1349.92,4.2668,1.5789,54.937,1.6147,40.361,14.2467
2014-12-22,1.2259,147.06,27.618,7.4401,0.7849,315.33,4.2665,4.4666,9.5536,1.2035,9.0565,7.665,67.1555,2.8423,1.5057,1.4257,7.6271,9.5098,15255.54,1343.82,4.2839,1.5803,54.723,1.6171,40.282,14.2082
2014-12-23,1.2213,146.8,27.66,7.4408,0.7867,313.93,4.2765,4.4799,9.5031,1.2032,9.029,7.6651,66.9335,2.8407,1.5027,1.4213,7.6034,9.4761,15205.81,1346.58,4.2697,1.5772,54.563,1.6141,40.184,14.1729
2014-12-24,1.2219,147.07,27.777,7.4396,0.7865,316.08,4.3078,4.4628,9.54,1.2025,9.1511,7.663,66.8863,2.841,1.5053,1.4164,7.5969,9.4844,15214.5,1347.55,4.2729,1.5807,54.596,1.616,40.169,14.2498
2014-12-29,1.2197,146.96,27.717,7.4404,0.7842,314.68,4.3023,4.4741,9.6234,1.2028,9.0475,7.658,68.065,2.8313,1.4964,1.4183,7.592,9.4632,15128.58,1341.07,4.2659,1.5644,54.558,1.6134,40.223,14.1557
2014-12-30,1.216,145.41,27.728,7.4436,0.7823,314.98,4.3103,4.4847,9.4746,1.2028,9.042,7.6598,69.1315,2.8587,1.4878,1.4132,7.5442,9.434,15099.67,1334.19,4.2559,1.5536,54.42,1.6085,40.019,14.1487
2014-12-31,1.2141,145.23,27.735,7.4453,0.7789,315.54,4.2732,4.4828,9.393,1.2024,9.042,7.658,72.337,2.832,1.4829,1.4063,7.5358,9.417,15076.1,1324.8,4.2473,1.5525,54.436,1.6058,39.91,14.0353
2015-01-02,1.2043,145.21,27.693,7.4434,0.78,318.75,4.3053,4.502,9.4702,1.2022,9.042,7.6713,70.461,2.8332,1.4841,1.4069,7.4759,9.3402,15073.02,1332.24,4.2349,1.5609,53.961,1.6,39.69,14.0435
2015-01-05,1.1915,143,27.676,7.441,0.7827,318.32,4.2979,4.4975,9.4882,1.2016,9.1075,7.6738,70.388,2.7869,1.4755,1.4041,7.4111,9.2409,15027.69,1323.73,4.2215,1.5515,53.674,1.592,39.297,13.9739
2015-01-06,1.1914,141.69,27.695,7.4414,0.7842,319.32,4.3075,4.499,9.4208,1.2014,9.1795,7.674,74.91,2.7732,1.464,1.4014,7.4022,9.2376,15093.06,1311.72,4.255,1.5378,53.624,1.5905,39.221,13.9771
2015-01-07,1.1831,141.17,27.783,7.4421,0.7823,319.53,4.3108,4.4978,9.3989,1.2011,9.15,7.6753,75,2.7547,1.466,1.3996,7.3512,9.1743,15041.65,1304.28,4.2376,1.5275,53.363,1.5844,38.912,13.8588
2015-01-08,1.1768,141,27.865,7.4398,0.7811,317.05,4.2902,4.4878,9.434,1.201,9.028,7.6745,72.3732,2.7181,1.4518,1.3905,7.3152,9.1265,14877.39,1291.62,4.189,1.5113,52.908,1.5753,38.693,13.6912
2015-01-09,1.1813,140.81,28.062,7.4393,0.7799,317.39,4.2699,4.4892,9.4883,1.201,9.0605,7.678,72.891,2.7154,1.4506,1.3963,7.3321,9.1593,14925.34,1290.29,4.2054,1.5115,53.09,1.5789,38.846,13.6655
2015-01-12,1.1804,140.56,28.287,7.4391,0.7791,318.03,4.2765,4.4833,9.541,1.201,9.1275,7.6785,73.9104,2.709,1.4498,1.4043,7.3194,9.1518,14878.94,1281.23,4.2105,1.5222,53.032,1.5775,38.817,13.6056
2015-01-13,1.1782,139.56,28.405,7.4398,0.7767,318.27,4.2824,4.488,9.4564,1.201,9.115,7.6815,77.91,2.6875,1.4441,1.4098,7.3028,9.1348,14842.5,1275.75,4.2322,1.5215,52.715,1.5735,38.7,13.5487
2015-01-14,1.1775,137.48,28.229,7.4386,0.7753,319.97,4.2863,4.4928,9.5011,1.201,9.056,7.6845,77.903,2.6957,1.4473,1.4089,7.2968,9.1301,14863.25,1277.86,4.2317,1.525,52.547,1.5724,38.603,13.5437
2015-01-15,1.1708,136.48,27.841,7.4346,0.7672,322.39,4.3008,4.4964,9.4611,1.028,8.914,7.6877,75.41,2.672,1.4143,1.3855,7.2509,9.0751,14674.67,1262.95,4.1689,1.4883,52.216,1.5479,38.338,13.4057
2015-01-16,1.1588,135.06,27.795,7.4346,0.7637,320.37,4.3179,4.5083,9.4085,1.0128,8.7985,7.693,75.658,2.6888,1.4113,1.3946,7.1926,8.983,14581.91,1248.7,4.1234,1.4871,51.684,1.5363,37.798,13.403
2015-01-19,1.1605,136.27,27.881,7.4345,0.7664,318.72,4.3164,4.5027,9.4076,1.012,8.8325,7.6935,75.0288,2.7149,1.4134,1.3906,7.2188,8.9963,14643.19,1251.03,4.1447,1.4914,51.724,1.5453,37.821,13.5213
2015-01-20,1.1579,137.37,27.849,7.4351,0.7637,317.53,4.3275,4.5093,9.4297,1.0087,8.8015,7.7015,75.3825,2.701,1.4123,1.391,7.1948,8.9772,14535.84,1259.61,4.1771,1.5014,51.632,1.5502,37.845,13.4621
2015-01-21,1.1593,136.07,27.939,7.4355,0.7671,315.35,4.3058,4.5088,9.4238,0.9997,8.825,7.7065,76.123,2.7141,1.4113,1.3999,7.2017,8.9879,14485.19,1255.38,4.1828,1.5124,51.444,1.5455,37.747,13.3846
2015-01-22,1.1618,136.7,27.9,7.4454,0.7644,315.56,4.2997,4.5023,9.4405,0.9943,8.831,7.6985,74.78,2.7128,1.4299,1.4353,7.2144,9.0074,14481.47,1259.38,4.1617,1.5344,51.373,1.5479,37.851,13.3367
2015-01-23,1.1198,132.12,27.831,7.443,0.7473,310.91,4.2279,4.4892,9.3327,0.9816,8.7055,7.7028,72.2195,2.634,1.4169,1.3937,6.975,8.6809,13975.38,1208.9,4.0281,1.5032,49.359,1.5058,36.517,12.843
2015-01-26,1.1244,133.03,27.754,7.445,0.74895,310.67,4.2157,4.4744,9.3628,1.0014,8.7345,7.702,73.8368,2.6526,1.4227,1.4009,7.0324,8.717,14047.63,1217.04,4.0584,1.5128,49.574,1.5111,36.631,12.9073
2015-01-27,1.1306,133.08,27.872,7.4483,0.74725,312.17,4.23,4.4693,9.3089,1.017,8.813,7.69,76.6695,2.6768,1.4233,1.4085,7.0603,8.7652,14114.02,1219.73,4.0741,1.5199,49.839,1.5167,36.808,13.108
2015-01-28,1.1344,133.7,27.846,7.444,0.7466,312.18,4.2365,4.4552,9.2895,1.0242,8.795,7.6918,76.912,2.6959,1.4234,1.409,7.0869,8.7939,14188.57,1231.76,4.1048,1.5157,50.046,1.5345,36.925,13.1212
2015-01-29,1.1315,133.43,27.792,7.444,0.74775,312,4.2324,4.4405,9.3245,1.0372,8.823,7.6975,78.2726,2.7267,1.4535,1.4179,7.0672,8.7722,14278.77,1240.27,4.1089,1.5552,49.862,1.5305,37.055,13.1531
2015-01-30,1.1305,133.08,27.797,7.444,0.7511,312.03,4.2075,4.442,9.3612,1.0468,8.8335,7.6975,79.925,2.7579,1.4535,1.4323,7.0639,8.7636,14342.1,1246.54,4.11,1.5568,49.934,1.5292,37.055,13.1028
2015-02-02,1.131,133.06,27.749,7.444,0.7526,310.56,4.1771,4.4043,9.3672,1.0519,8.7225,7.703,78.06,2.7356,1.4523,1.4332,7.0771,8.7702,14370.84,1246.12,4.0989,1.5562,49.909,1.53,36.848,13.0934
2015-02-03,1.1376,133.48,27.748,7.444,0.75395,309.18,4.162,4.4033,9.4118,1.0526,8.637,7.709,75.8145,2.7382,1.4799,1.4316,7.118,8.8214,14358.41,1251.26,4.0819,1.5742,50.136,1.5362,37.12,13.0318
2015-02-04,1.1446,134.49,27.77,7.444,0.7516,308.85,4.1607,4.408,9.4281,1.0602,8.6305,7.711,75.5,2.7796,1.4722,1.4253,7.1526,8.8753,14468.38,1243.24,4.0824,1.5486,50.458,1.5396,37.325,13.073
2015-02-05,1.141,133.98,27.708,7.4456,0.7482,307.24,4.1655,4.4133,9.4579,1.0587,8.637,7.7128,76.27,2.7898,1.4616,1.429,7.1307,8.8455,14389.78,1243.16,4.0605,1.5428,50.343,1.5359,37.213,12.983
2015-02-06,1.1447,134.28,27.698,7.4441,0.7473,306.27,4.165,4.4143,9.4565,1.0534,8.5715,7.717,76.86,2.7878,1.4572,1.4246,7.1535,8.8739,14430.56,1244.86,4.0347,1.5414,50.573,1.5377,37.237,12.9486
2015-02-09,1.1275,133.72,27.72,7.444,0.7415,307.3,4.1822,4.4308,9.4685,1.0428,8.6145,7.7165,74.7335,2.808,1.443,1.4094,7.0428,8.7416,14281.55,1236.75,4.0142,1.5203,50.1,1.5282,36.807,13.0539
2015-02-10,1.1297,134.67,27.727,7.4441,0.742,309.34,4.2008,4.4368,9.4264,1.0457,8.5665,7.7177,74.5672,2.8155,1.4522,1.4088,7.0512,8.7595,14344.72,1237.19,4.0434,1.5266,50.158,1.5322,36.868,13.1443
2015-02-11,1.1314,135.5,27.68,7.444,0.7396,310.15,4.218,4.4473,9.4585,1.0465,8.602,7.7218,74.66,2.8252,1.4606,1.4268,7.063,8.7726,14510.21,1250.19,4.0918,1.5272,50.292,1.5388,36.929,13.3805
2015-02-12,1.1328,135.72,27.702,7.4445,0.7376,307.76,4.1916,4.4375,9.6298,1.0559,8.7425,7.723,75.2935,2.821,1.4761,1.4228,7.073,8.7849,14518.77,1255.7,4.0874,1.5373,50.208,1.5397,37.037,13.376
2015-02-13,1.1381,135.46,27.64,7.444,0.7401,306.03,4.1768,4.4431,9.5887,1.0576,8.6535,7.7128,72.989,2.8105,1.4689,1.4235,7.1011,8.8264,14566.04,1251.51,4.0683,1.5312,50.424,1.5439,37.131,13.343
2015-02-16,1.1408,135.26,27.638,7.444,0.7421,306.91,4.1832,4.4452,9.5838,1.0626,8.6035,7.714,71.47,2.7919,1.4669,1.4206,7.1292,8.85,14524.29,1257.23,4.0846,1.5193,50.393,1.5481,37.181,13.2698
2015-02-17,1.1415,135.61,27.619,7.444,0.7434,307.81,4.1872,4.4467,9.5235,1.0631,8.5725,7.725,71.4409,2.7935,1.4593,1.4125,7.1403,8.8568,14574.79,1262.44,4.0919,1.5141,50.375,1.5463,37.184,13.2357
2015-02-18,1.1372,135.69,27.583,7.444,0.7372,307.71,4.1909,4.4518,9.5489,1.0707,8.548,7.724,70.5714,2.794,1.4598,1.4158,7.1133,8.8229,14646.88,1267.02,4.12,1.5147,50.372,1.5475,37.05,13.2921
2015-02-19,1.1387,135.52,27.373,7.4442,0.7379,305.34,4.1695,4.4461,9.5713,1.0796,8.645,7.7253,70.7133,2.789,1.4632,1.4257,7.1229,8.8331,14637.08,1267.63,4.1309,1.5148,50.291,1.5466,37.064,13.2596
2015-02-20,1.1298,133.91,27.508,7.4612,0.7348,305.68,4.1812,4.4568,9.5213,1.0718,8.593,7.7125,70.2,2.7835,1.4399,1.4073,7.0642,8.7635,14510.22,1254.9,4.1221,1.496,50.016,1.536,36.777,13.1681
2015-02-23,1.1298,134.5,27.444,7.4637,0.7352,305.09,4.1746,4.4483,9.5656,1.0727,8.6405,7.7115,72.5628,2.8037,1.451,1.4256,7.0686,8.7631,14607.09,1253.43,4.1093,1.5041,50.063,1.5384,36.786,13.2311
2015-02-24,1.1328,135.36,27.487,7.4595,0.7344,305,4.1662,4.4435,9.5199,1.0755,8.625,7.702,71.4174,2.8082,1.4609,1.4322,7.0842,8.7876,14635.14,1261.64,4.1257,1.5225,50.137,1.542,36.884,13.149
2015-02-25,1.1346,134.92,27.419,7.465,0.7328,305.55,4.1615,4.4223,9.491,1.0773,8.6325,7.684,70.3432,2.8017,1.4388,1.4116,7.1025,8.7997,14617.03,1248.89,4.0908,1.5031,49.988,1.5378,36.909,13.025
2015-02-26,1.1317,134.54,27.515,7.4679,0.7301,302.88,4.1535,4.4278,9.4146,1.0745,8.564,7.6965,68.8165,2.8085,1.4357,1.4112,7.0831,8.776,14537.82,1240.6,4.0483,1.4919,49.767,1.5293,36.57,12.9381
2015-02-27,1.124,134.05,27.438,7.466,0.7278,303.03,4.1524,4.4413,9.3693,1.0636,8.574,7.6885,69.2,2.83,1.4358,1.3995,7.0485,8.7167,14555.96,1236.16,4.0576,1.4849,49.486,1.5289,36.336,13.0684
2015-03-02,1.1227,134.47,27.488,7.4633,0.7294,303.58,4.1563,4.4418,9.3436,1.0724,8.6085,7.6755,70.0036,2.8211,1.4433,1.4025,7.0456,8.706,14561.42,1235.65,4.0771,1.4907,49.528,1.5303,36.297,13.1442
2015-03-03,1.1168,133.74,27.453,7.4533,0.7276,305.07,4.1582,4.4563,9.2765,1.0736,8.6095,7.672,69.56,2.8296,1.4288,1.3981,7.0043,8.6609,14513.01,1225.66,4.0597,1.4807,49.22,1.5222,36.131,13.1696
2015-03-04,1.1124,133.15,27.464,7.4575,0.7259,306.47,4.1727,4.4555,9.2379,1.0694,8.6145,7.66,68.634,2.8317,1.4191,1.3922,6.9734,8.6266,14455.64,1222.39,4.0629,1.465,49.082,1.5207,36.036,13.1071
2015-03-05,1.1069,133.1,27.422,7.4542,0.7251,305.36,4.1397,4.4453,9.214,1.0697,8.546,7.6585,67.6095,2.8663,1.4205,1.377,6.9382,8.5847,14363.07,1218.84,4.0416,1.4777,48.848,1.5156,35.885,13.0163
2015-03-06,1.0963,131.48,27.297,7.4514,0.722,303.78,4.1178,4.441,9.1893,1.07,8.542,7.6205,65.217,2.8275,1.399,1.3666,6.8651,8.5055,14182.39,1203.83,3.9923,1.4627,48.282,1.5004,35.531,12.9134
2015-03-09,1.086,131.31,27.251,7.4504,0.7186,305.21,4.1181,4.4428,9.1865,1.0691,8.5785,7.6325,66.06,2.8334,1.4043,1.3674,6.8034,8.4264,14192.5,1209.21,3.9943,1.473,48.018,1.4979,35.371,13.1281
2015-03-10,1.0738,130.29,27.285,7.4516,0.7128,307.92,4.1368,4.4465,9.1849,1.0703,8.6395,7.6153,65.9838,2.8375,1.4034,1.3566,6.7236,8.3326,14060.34,1206.66,3.9786,1.4729,47.554,1.4889,35.1,13.1869
2015-03-11,1.0578,128.33,27.293,7.4591,0.70355,304.17,4.1365,4.4445,9.1204,1.0655,8.657,7.631,65.6568,2.7721,1.3899,1.3432,6.6245,8.2102,13937.63,1193.24,3.9109,1.4608,46.852,1.4676,34.789,13.0055
2015-03-12,1.0613,128.29,27.303,7.4575,0.7091,303.6,4.1371,4.4373,9.1141,1.0636,8.591,7.645,64.214,2.7517,1.3771,1.3432,6.6458,8.2439,13941.23,1188.78,3.9061,1.4329,46.976,1.4623,34.823,12.9632
2015-03-13,1.0572,128.41,27.315,7.4595,0.71525,306.5,4.1539,4.4471,9.1518,1.0648,8.6255,7.6548,64.5063,2.789,1.38,1.3462,6.6172,8.2114,13969.84,1199.18,3.9021,1.4397,46.909,1.4679,34.784,13.1788
2015-03-16,1.0557,127.96,27.308,7.4659,0.7131,303.68,4.1281,4.4365,9.1532,1.0615,8.686,7.6435,65.498,2.767,1.3797,1.3493,6.6113,8.1976,13978.2,1195.32,3.9074,1.4307,46.899,1.467,34.763,13.0917
2015-03-17,1.0635,128.9,27.183,7.4614,0.71995,304.12,4.1392,4.4415,9.1769,1.066,8.7915,7.6466,65.7556,2.7784,1.3914,1.3585,6.6468,8.2573,13997.8,1197.96,3.9311,1.4444,47.47,1.4767,35.017,13.181
2015-03-18,1.0592,128.35,27.318,7.4591,0.723,304,4.1466,4.4493,9.3325,1.0627,8.9,7.646,64.9,2.7793,1.3901,1.3583,6.5982,8.2178,13956.88,1196.29,3.9292,1.4461,47.496,1.4735,34.878,13.1048
2015-03-19,1.0677,129.12,27.425,7.4508,0.7183,303.22,4.1288,4.417,9.2797,1.0595,8.6355,7.65,64.1691,2.7776,1.3966,1.3578,6.614,8.2842,13932.02,1197.86,3.9555,1.4453,47.979,1.4809,34.997,13.0815
2015-03-20,1.0776,130.26,27.479,7.4516,0.7255,303.86,4.1272,4.4327,9.3006,1.0552,8.7125,7.6405,64.9276,2.7882,1.3988,1.3655,6.6864,8.3615,14074.33,1207.96,4.0199,1.4401,48.439,1.4938,35.227,13.0627
2015-03-23,1.0912,130.8,27.374,7.4555,0.7318,304.75,4.1215,4.422,9.2804,1.0561,8.6275,7.646,64.3886,2.7924,1.3938,1.3667,6.7812,8.4628,14168.69,1208.5,4.032,1.4314,48.845,1.4956,35.497,13.0633
2015-03-24,1.095,130.89,27.39,7.4603,0.7344,302.26,4.1131,4.411,9.2889,1.0491,8.5935,7.648,63.4232,2.8043,1.3843,1.3649,6.7981,8.4912,14150.43,1209.42,3.9951,1.4301,49.011,1.4937,35.569,12.962
2015-03-25,1.0985,131.13,27.378,7.4688,0.7365,298.8,4.0858,4.4147,9.3026,1.0517,8.593,7.6518,62.5738,2.8089,1.3925,1.3711,6.8244,8.5191,14242.59,1208.22,4.0271,1.4322,49.163,1.5023,35.715,12.9574
2015-03-26,1.0973,130.67,27.376,7.4678,0.7371,299.65,4.0763,4.427,9.325,1.0498,8.6005,7.6498,62.7707,2.8425,1.399,1.3653,6.8174,8.509,14304.58,1212.14,4.0212,1.4429,49.171,1.4987,35.712,13.0189
2015-03-27,1.0856,129.39,27.523,7.4672,0.7298,300.54,4.0978,4.4211,9.3178,1.0476,8.645,7.65,62.232,2.8302,1.394,1.358,6.7478,8.4181,14138.51,1199.43,3.9994,1.4342,48.657,1.4862,35.335,13.0504
